ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
Negative_F2288,0.136364,0.000000,0.000000,0.000000,0.045455,0.045455,0.000000,0.090909,0.045455,0.181818,0.000000,0.000000,0.045455,0.045455,0.000000,0.227273,0.000000,0.090909,0.045455,0.000000
Negative_F611,0.153846,0.000000,0.038462,0.000000,0.115385,0.153846,0.115385,0.153846,0.115385,0.000000,0.000000,0.038462,0.000000,0.038462,0.000000,0.038462,0.000000,0.000000,0.038462,0.000000
Negative_F2394,0.032258,0.000000,0.032258,0.032258,0.129032,0.032258,0.064516,0.000000,0.000000,0.064516,0.000000,0.000000,0.322581,0.000000,0.193548,0.000000,0.000000,0.000000,0.000000,0.096774
Negative_F167,0.031250,0.156250,0.000000,0.031250,0.031250,0.062500,0.000000,0.031250,0.093750,0.125000,0.000000,0.031250,0.031250,0.062500,0.000000,0.093750,0.156250,0.031250,0.031250,0.000000
Negative_F284,0.045455,0.000000,0.000000,0.000000,0.045455,0.000000,0.045455,0.090909,0.000000,0.000000,0.045455,0.000000,0.272727,0.090909,0.227273,0.000000,0.045455,0.045455,0.000000,0.045455
Negative_F2087,0.000000,0.000000,0.000000,0.000000,0.066667,0.133333,0.000000,0.000000,0.066667,0.133333,0.000000,0.066667,0.000000,0.000000,0.133333,0.000000,0.133333,0.133333,0.000000,0.133333
Negative_F726,0.000000,0.105263,0.052632,0.052632,0.052632,0.052632,0.052632,0.000000,0.052632,0.052632,0.000000,0.105263,0.052632,0.000000,0.157895,0.157895,0.052632,0.000000,0.000000,0.000000
Negative_F367,0.000000,0.100000,0.000000,0.000000,0.050000,0.050000,0.000000,0.150000,0.150000,0.150000,0.000000,0.050000,0.100000,0.000000,0.000000,0.000000,0.050000,0.150000,0.000000,0.000000
Negative_F1293,0.166667,0.208333,0.000000,0.041667,0.041667,0.041667,0.000000,0.000000,0.083333,0.041667,0.041667,0.000000,0.041667,0.083333,0.000000,0.041667,0.000000,0.125000,0.000000,0.041667
Negative_F1744,0.000000,0.000000,0.000000,0.071429,0.071429,0.214286,0.000000,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.071429,0.071429,0.000000
Negative_F2427,0.000000,0.000000,0.000000,0.000000,0.000000,0.105263,0.052632,0.052632,0.157895,0.315789,0.000000,0.105263,0.000000,0.000000,0.000000,0.052632,0.052632,0.052632,0.052632,0.000000
Negative_F2139,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.461538,0.000000,0.000000,0.000000,0.307692,0.000000
Negative_F495,0.090909,0.077922,0.077922,0.038961,0.025974,0.064935,0.012987,0.116883,0.103896,0.142857,0.000000,0.064935,0.000000,0.012987,0.000000,0.038961,0.077922,0.038961,0.000000,0.012987
Negative_F220,0.029412,0.176471,0.029412,0.000000,0.058824,0.117647,0.000000,0.058824,0.000000,0.029412,0.000000,0.029412,0.029412,0.029412,0.235294,0.058824,0.029412,0.029412,0.000000,0.058824
Negative_F2251,0.166667,0.000000,0.000000,0.000000,0.000000,0.055556,0.000000,0.166667,0.055556,0.222222,0.055556,0.000000,0.055556,0.000000,0.000000,0.111111,0.055556,0.055556,0.000000,0.000000
Negative_F442,0.037037,0.037037,0.037037,0.000000,0.111111,0.185185,0.037037,0.037037,0.148148,0.074074,0.000000,0.000000,0.000000,0.000000,0.074074,0.037037,0.074074,0.074074,0.000000,0.037037
Negative_F1707,0.000000,0.150000,0.000000,0.000000,0.025000,0.125000,0.000000,0.075000,0.125000,0.050000,0.000000,0.100000,0.050000,0.025000,0.125000,0.050000,0.025000,0.050000,0.025000,0.000000
Negative_F638,0.071429,0.000000,0.000000,0.000000,0.214286,0.000000,0.000000,0.142857,0.071429,0.285714,0.000000,0.000000,0.071429,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000
Negative_F2365,0.000000,0.038462,0.038462,0.115385,0.038462,0.038462,0.038462,0.038462,0.115385,0.230769,0.000000,0.000000,0.038462,0.000000,0.038462,0.038462,0.115385,0.076923,0.000000,0.000000
Negative_F931,0.023810,0.142857,0.000000,0.023810,0.047619,0.095238,0.023810,0.023810,0.000000,0.095238,0.000000,0.071429,0.071429,0.047619,0.119048,0.047619,0.023810,0.095238,0.023810,0.023810
Negative_F1409,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.466667,0.000000,0.133333,0.000000,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000
Negative_F1056,0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.285714,0.214286,0.214286,0.000000,0.071429,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000
Negative_F478,0.000000,0.000000,0.000000,0.000000,0.076923,0.153846,0.000000,0.153846,0.076923,0.384615,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000
Negative_F1152,0.052632,0.236842,0.026316,0.000000,0.000000,0.052632,0.000000,0.000000,0.026316,0.052632,0.000000,0.078947,0.184211,0.026316,0.184211,0.026316,0.026316,0.000000,0.026316,0.000000
Negative_F2015,0.038462,0.000000,0.038462,0.076923,0.076923,0.000000,0.076923,0.038462,0.038462,0.153846,0.038462,0.000000,0.000000,0.076923,0.153846,0.000000,0.038462,0.076923,0.038462,0.038462
Negative_F704,0.027027,0.162162,0.000000,0.027027,0.081081,0.189189,0.054054,0.000000,0.081081,0.027027,0.000000,0.054054,0.054054,0.054054,0.000000,0.027027,0.027027,0.027027,0.000000,0.108108
Negative_F1712,0.045455,0.000000,0.000000,0.045455,0.045455,0.045455,0.000000,0.136364,0.090909,0.250000,0.068182,0.022727,0.000000,0.022727,0.068182,0.068182,0.045455,0.045455,0.000000,0.000000
Negative_F1964,0.100000,0.020000,0.050000,0.080000,0.020000,0.080000,0.010000,0.040000,0.050000,0.120000,0.030000,0.020000,0.030000,0.040000,0.040000,0.100000,0.030000,0.080000,0.020000,0.040000
Negative_F938,0.042553,0.170213,0.000000,0.042553,0.085106,0.106383,0.063830,0.000000,0.042553,0.000000,0.000000,0.042553,0.000000,0.063830,0.148936,0.063830,0.085106,0.042553,0.000000,0.000000
Negative_F1044,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.153846,0.153846,0.076923,0.000000,0.000000,0.153846,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.000000
Negative_F586,0.210526,0.000000,0.000000,0.000000,0.052632,0.052632,0.105263,0.105263,0.000000,0.157895,0.000000,0.105263,0.052632,0.000000,0.000000,0.105263,0.000000,0.052632,0.000000,0.000000
Negative_F881,0.066667,0.000000,0.000000,0.000000,0.000000,0.200000,0.066667,0.200000,0.066667,0.266667,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000
Negative_F228,0.000000,0.000000,0.000000,0.088235,0.058824,0.147059,0.000000,0.088235,0.235294,0.117647,0.000000,0.029412,0.058824,0.117647,0.029412,0.000000,0.000000,0.029412,0.000000,0.000000
Negative_F516,0.142857,0.071429,0.071429,0.000000,0.000000,0.071429,0.000000,0.107143,0.142857,0.107143,0.035714,0.071429,0.000000,0.035714,0.000000,0.035714,0.071429,0.035714,0.000000,0.000000
Negative_F2232,0.076923,0.000000,0.000000,0.000000,0.230769,0.076923,0.153846,0.153846,0.000000,0.153846,0.000000,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000
Negative_F1329,0.058824,0.000000,0.000000,0.000000,0.058824,0.235294,0.000000,0.058824,0.117647,0.294118,0.000000,0.058824,0.000000,0.000000,0.000000,0.058824,0.058824,0.000000,0.000000,0.000000
Negative_F1746,0.115385,0.000000,0.000000,0.076923,0.076923,0.230769,0.000000,0.038462,0.076923,0.038462,0.000000,0.038462,0.000000,0.000000,0.153846,0.038462,0.000000,0.000000,0.000000,0.115385
Negative_F969,0.029412,0.176471,0.029412,0.029412,0.000000,0.088235,0.029412,0.058824,0.058824,0.029412,0.000000,0.000000,0.000000,0.029412,0.205882,0.088235,0.058824,0.000000,0.058824,0.029412
Negative_F426,0.107143,0.000000,0.000000,0.071429,0.017857,0.089286,0.000000,0.053571,0.142857,0.089286,0.053571,0.000000,0.089286,0.071429,0.053571,0.035714,0.000000,0.125000,0.000000,0.000000
Negative_F2265,0.054545,0.109091,0.090909,0.036364,0.018182,0.054545,0.000000,0.000000,0.218182,0.054545,0.000000,0.090909,0.018182,0.018182,0.018182,0.054545,0.054545,0.018182,0.036364,0.054545
Negative_F128,0.230769,0.000000,0.000000,0.076923,0.038462,0.115385,0.000000,0.038462,0.153846,0.076923,0.038462,0.076923,0.000000,0.000000,0.000000,0.038462,0.000000,0.076923,0.038462,0.000000
Negative_F976,0.121212,0.060606,0.030303,0.000000,0.030303,0.060606,0.000000,0.030303,0.121212,0.181818,0.000000,0.030303,0.000000,0.030303,0.000000,0.181818,0.090909,0.030303,0.000000,0.000000
Negative_F1969,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.090909,0.454545,0.272727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909
Negative_F1818,0.100000,0.050000,0.025000,0.050000,0.025000,0.050000,0.025000,0.050000,0.025000,0.075000,0.000000,0.050000,0.100000,0.050000,0.100000,0.125000,0.075000,0.025000,0.000000,0.000000
Negative_F1867,0.065789,0.078947,0.039474,0.052632,0.039474,0.092105,0.039474,0.039474,0.171053,0.039474,0.039474,0.065789,0.013158,0.026316,0.000000,0.052632,0.039474,0.065789,0.013158,0.026316
Negative_F2105,0.030303,0.000000,0.000000,0.030303,0.060606,0.181818,0.000000,0.060606,0.090909,0.060606,0.030303,0.060606,0.060606,0.090909,0.000000,0.030303,0.030303,0.121212,0.060606,0.000000
Negative_F2218,0.227273,0.090909,0.000000,0.000000,0.000000,0.136364,0.022727,0.022727,0.000000,0.022727,0.000000,0.159091,0.022727,0.000000,0.045455,0.068182,0.045455,0.090909,0.000000,0.045455
Negative_F1380,0.111111,0.000000,0.055556,0.000000,0.166667,0.000000,0.000000,0.055556,0.111111,0.000000,0.055556,0.055556,0.055556,0.111111,0.055556,0.055556,0.055556,0.055556,0.000000,0.000000
Negative_F928,0.055556,0.166667,0.027778,0.000000,0.111111,0.138889,0.055556,0.000000,0.083333,0.055556,0.000000,0.000000,0.055556,0.000000,0.055556,0.027778,0.027778,0.083333,0.055556,0.000000
Negative_F1263,0.075000,0.200000,0.000000,0.000000,0.025000,0.075000,0.125000,0.000000,0.050000,0.050000,0.025000,0.000000,0.025000,0.000000,0.050000,0.100000,0.075000,0.050000,0.025000,0.050000
Negative_F1695,0.034483,0.172414,0.103448,0.000000,0.000000,0.000000,0.000000,0.068966,0.068966,0.137931,0.034483,0.034483,0.068966,0.068966,0.034483,0.034483,0.034483,0.103448,0.000000,0.000000
Negative_F620,0.061728,0.074074,0.086420,0.086420,0.037037,0.049383,0.037037,0.049383,0.123457,0.061728,0.012346,0.037037,0.049383,0.012346,0.024691,0.049383,0.049383,0.074074,0.000000,0.024691
Negative_F1421,0.000000,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.076923,0.076923,0.230769,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.076923
Negative_F306,0.083333,0.000000,0.000000,0.041667,0.000000,0.166667,0.000000,0.083333,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041667,0.041667,0.041667,0.000000
Negative_F1979,0.058824,0.117647,0.019608,0.019608,0.039216,0.039216,0.039216,0.058824,0.156863,0.019608,0.000000,0.058824,0.039216,0.039216,0.039216,0.039216,0.098039,0.058824,0.019608,0.039216
Negative_F2063,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.071429,0.000000,0.071429,0.000000,0.071429,0.214286,0.071429,0.000000,0.071429,0.071429,0.214286,0.000000,0.000000
Negative_F1128,0.000000,0.000000,0.000000,0.000000,0.105263,0.052632,0.052632,0.000000,0.105263,0.000000,0.000000,0.052632,0.368421,0.052632,0.000000,0.000000,0.052632,0.105263,0.000000,0.052632
Negative_F1124,0.052632,0.157895,0.052632,0.000000,0.000000,0.105263,0.000000,0.000000,0.052632,0.052632,0.000000,0.105263,0.052632,0.000000,0.000000,0.157895,0.105263,0.000000,0.052632,0.052632
Negative_F1429,0.000000,0.000000,0.136364,0.000000,0.136364,0.045455,0.000000,0.090909,0.090909,0.045455,0.000000,0.045455,0.045455,0.000000,0.136364,0.090909,0.045455,0.045455,0.045455,0.000000
Negative_F1751,0.120000,0.080000,0.000000,0.000000,0.040000,0.080000,0.000000,0.000000,0.200000,0.160000,0.000000,0.080000,0.000000,0.080000,0.000000,0.120000,0.000000,0.040000,0.000000,0.000000
Negative_F1157,0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.071429,0.214286,0.214286,0.142857,0.071429,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.071429,0.000000
Negative_F1030,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.076923,0.076923,0.153846,0.000000,0.076923,0.153846,0.076923,0.153846,0.000000,0.000000,0.000000,0.000000,0.153846
Negative_F601,0.083333,0.000000,0.041667,0.041667,0.000000,0.291667,0.041667,0.166667,0.083333,0.125000,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.041667,0.000000
Negative_F2287,0.062500,0.000000,0.000000,0.000000,0.125000,0.187500,0.000000,0.062500,0.000000,0.250000,0.000000,0.000000,0.062500,0.000000,0.125000,0.000000,0.062500,0.062500,0.000000,0.000000
Negative_F1129,0.048780,0.146341,0.000000,0.000000,0.000000,0.048780,0.024390,0.048780,0.146341,0.073171,0.024390,0.024390,0.048780,0.024390,0.000000,0.097561,0.073171,0.024390,0.073171,0.073171
Negative_F1453,0.125000,0.083333,0.000000,0.000000,0.083333,0.041667,0.000000,0.125000,0.166667,0.125000,0.000000,0.041667,0.083333,0.000000,0.000000,0.000000,0.041667,0.083333,0.000000,0.000000
Negative_F400,0.050000,0.100000,0.000000,0.000000,0.050000,0.000000,0.100000,0.050000,0.200000,0.100000,0.000000,0.000000,0.050000,0.050000,0.150000,0.050000,0.000000,0.000000,0.000000,0.050000
Negative_F872,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.214286,0.142857,0.071429,0.071429,0.000000,0.000000,0.000000,0.071429,0.000000,0.071429,0.000000,0.000000
Negative_F309,0.076923,0.000000,0.000000,0.000000,0.000000,0.115385,0.000000,0.153846,0.230769,0.076923,0.038462,0.000000,0.038462,0.038462,0.038462,0.038462,0.038462,0.076923,0.038462,0.000000
Negative_F1427,0.000000,0.000000,0.000000,0.071429,0.071429,0.214286,0.000000,0.000000,0.071429,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.214286,0.142857,0.000000
Negative_F324,0.011905,0.000000,0.011905,0.000000,0.011905,0.630952,0.154762,0.000000,0.000000,0.000000,0.000000,0.011905,0.047619,0.023810,0.011905,0.023810,0.011905,0.000000,0.000000,0.047619
Negative_F1440,0.066667,0.177778,0.022222,0.000000,0.022222,0.066667,0.000000,0.000000,0.133333,0.111111,0.000000,0.066667,0.044444,0.022222,0.088889,0.088889,0.044444,0.022222,0.000000,0.022222
Negative_F2233,0.045455,0.000000,0.000000,0.000000,0.227273,0.045455,0.045455,0.090909,0.136364,0.090909,0.000000,0.045455,0.045455,0.045455,0.090909,0.045455,0.045455,0.000000,0.000000,0.000000
Negative_F1883,0.190476,0.095238,0.000000,0.000000,0.047619,0.047619,0.000000,0.142857,0.095238,0.190476,0.000000,0.047619,0.047619,0.047619,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F337,0.027027,0.000000,0.027027,0.027027,0.054054,0.081081,0.000000,0.081081,0.243243,0.108108,0.000000,0.027027,0.054054,0.054054,0.135135,0.000000,0.027027,0.027027,0.000000,0.027027
Negative_F2067,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.166667,0.055556,0.222222,0.000000,0.000000,0.111111,0.000000,0.055556,0.166667,0.000000,0.000000,0.000000,0.000000
Negative_F1792,0.078947,0.157895,0.026316,0.000000,0.078947,0.078947,0.052632,0.026316,0.052632,0.000000,0.000000,0.000000,0.026316,0.052632,0.184211,0.078947,0.078947,0.000000,0.000000,0.026316
Negative_F1920,0.065217,0.043478,0.043478,0.043478,0.065217,0.195652,0.000000,0.108696,0.173913,0.065217,0.043478,0.021739,0.000000,0.000000,0.021739,0.021739,0.043478,0.043478,0.000000,0.000000
Negative_F2018,0.026316,0.078947,0.000000,0.052632,0.026316,0.078947,0.000000,0.105263,0.052632,0.000000,0.000000,0.131579,0.000000,0.000000,0.026316,0.078947,0.210526,0.078947,0.026316,0.026316
Negative_F501,0.097561,0.048780,0.000000,0.024390,0.000000,0.195122,0.000000,0.073171,0.048780,0.024390,0.048780,0.097561,0.000000,0.024390,0.048780,0.097561,0.024390,0.048780,0.048780,0.048780
Negative_F1306,0.043478,0.043478,0.043478,0.043478,0.043478,0.173913,0.000000,0.130435,0.173913,0.021739,0.021739,0.043478,0.000000,0.000000,0.021739,0.043478,0.021739,0.130435,0.000000,0.000000
Negative_F202,0.083333,0.000000,0.000000,0.041667,0.041667,0.125000,0.083333,0.083333,0.083333,0.125000,0.000000,0.000000,0.083333,0.000000,0.000000,0.041667,0.000000,0.208333,0.000000,0.000000
Negative_F479,0.000000,0.000000,0.000000,0.000000,0.076923,0.153846,0.000000,0.000000,0.000000,0.461538,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.076923,0.076923,0.000000,0.000000
Negative_F304,0.000000,0.000000,0.052632,0.000000,0.000000,0.263158,0.000000,0.052632,0.157895,0.263158,0.000000,0.000000,0.052632,0.000000,0.000000,0.000000,0.000000,0.157895,0.000000,0.000000
Negative_F389,0.040000,0.040000,0.000000,0.080000,0.000000,0.040000,0.040000,0.040000,0.160000,0.200000,0.000000,0.080000,0.000000,0.040000,0.080000,0.040000,0.000000,0.080000,0.000000,0.040000
Negative_F571,0.000000,0.000000,0.066667,0.000000,0.066667,0.333333,0.000000,0.066667,0.066667,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000
Negative_F2160,0.117647,0.000000,0.058824,0.029412,0.029412,0.117647,0.000000,0.000000,0.235294,0.000000,0.000000,0.088235,0.029412,0.029412,0.058824,0.088235,0.058824,0.058824,0.000000,0.000000
Negative_F789,0.105263,0.157895,0.000000,0.000000,0.078947,0.131579,0.026316,0.131579,0.026316,0.000000,0.000000,0.000000,0.026316,0.026316,0.131579,0.052632,0.052632,0.026316,0.000000,0.026316
Negative_F1551,0.062500,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.125000,0.000000,0.312500,0.000000,0.000000,0.125000,0.000000,0.000000,0.187500,0.062500,0.000000,0.000000,0.000000
Negative_F1508,0.076923,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.230769,0.076923,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.153846,0.000000
Negative_F1619,0.100000,0.000000,0.033333,0.033333,0.033333,0.133333,0.033333,0.066667,0.166667,0.033333,0.033333,0.000000,0.033333,0.000000,0.066667,0.033333,0.066667,0.033333,0.033333,0.066667
Negative_F386,0.137255,0.000000,0.000000,0.000000,0.019608,0.176471,0.039216,0.000000,0.098039,0.078431,0.000000,0.019608,0.039216,0.019608,0.156863,0.058824,0.039216,0.078431,0.000000,0.039216
Negative_F2253,0.037037,0.000000,0.000000,0.000000,0.148148,0.111111,0.185185,0.111111,0.037037,0.074074,0.037037,0.037037,0.000000,0.000000,0.185185,0.000000,0.000000,0.037037,0.000000,0.000000
Negative_F2098,0.030303,0.181818,0.000000,0.090909,0.060606,0.090909,0.000000,0.090909,0.090909,0.060606,0.000000,0.030303,0.000000,0.000000,0.181818,0.030303,0.030303,0.000000,0.030303,0.000000
Negative_F1593,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.153846,0.000000,0.307692,0.000000,0.000000,0.076923,0.000000,0.000000,0.230769,0.000000,0.153846,0.000000,0.000000
Negative_F65,0.090909,0.060606,0.060606,0.000000,0.030303,0.121212,0.000000,0.060606,0.151515,0.151515,0.000000,0.030303,0.000000,0.000000,0.000000,0.090909,0.090909,0.030303,0.030303,0.000000
Negative_F1864,0.175000,0.150000,0.050000,0.000000,0.025000,0.100000,0.050000,0.025000,0.100000,0.050000,0.000000,0.025000,0.025000,0.000000,0.100000,0.025000,0.025000,0.050000,0.025000,0.000000
Negative_F683,0.093750,0.062500,0.062500,0.000000,0.062500,0.156250,0.000000,0.062500,0.187500,0.156250,0.000000,0.031250,0.000000,0.000000,0.000000,0.031250,0.062500,0.031250,0.000000,0.000000
Negative_F1148,0.058824,0.088235,0.000000,0.029412,0.058824,0.088235,0.000000,0.058824,0.088235,0.058824,0.058824,0.058824,0.088235,0.029412,0.058824,0.117647,0.000000,0.029412,0.029412,0.000000
Negative_F2414,0.022989,0.057471,0.022989,0.034483,0.057471,0.034483,0.022989,0.080460,0.103448,0.114943,0.034483,0.045977,0.057471,0.034483,0.057471,0.080460,0.045977,0.068966,0.011494,0.011494
Negative_F2201,0.000000,0.050000,0.050000,0.000000,0.100000,0.100000,0.000000,0.100000,0.200000,0.050000,0.000000,0.050000,0.000000,0.000000,0.150000,0.050000,0.000000,0.050000,0.000000,0.050000
Negative_F412,0.074074,0.000000,0.000000,0.074074,0.074074,0.074074,0.037037,0.111111,0.296296,0.037037,0.074074,0.000000,0.000000,0.037037,0.000000,0.037037,0.037037,0.000000,0.037037,0.000000
Negative_F1594,0.100000,0.066667,0.066667,0.000000,0.000000,0.133333,0.000000,0.033333,0.166667,0.200000,0.033333,0.066667,0.000000,0.000000,0.000000,0.000000,0.066667,0.066667,0.000000,0.000000
Negative_F828,0.144737,0.131579,0.052632,0.039474,0.026316,0.157895,0.000000,0.092105,0.026316,0.065789,0.000000,0.013158,0.013158,0.013158,0.013158,0.052632,0.052632,0.078947,0.000000,0.026316
Negative_F2306,0.263158,0.000000,0.000000,0.000000,0.105263,0.000000,0.052632,0.105263,0.000000,0.157895,0.000000,0.052632,0.052632,0.000000,0.000000,0.157895,0.000000,0.052632,0.000000,0.000000
Negative_F1738,0.035088,0.263158,0.000000,0.000000,0.000000,0.157895,0.122807,0.000000,0.000000,0.000000,0.087719,0.000000,0.000000,0.000000,0.000000,0.210526,0.000000,0.000000,0.122807,0.000000
Negative_F1855,0.026316,0.052632,0.078947,0.026316,0.078947,0.131579,0.026316,0.052632,0.052632,0.000000,0.000000,0.078947,0.026316,0.000000,0.184211,0.131579,0.000000,0.052632,0.000000,0.000000
Negative_F1011,0.208333,0.083333,0.000000,0.000000,0.083333,0.041667,0.000000,0.083333,0.125000,0.125000,0.041667,0.000000,0.041667,0.041667,0.041667,0.041667,0.000000,0.041667,0.000000,0.000000
Negative_F1519,0.000000,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.076923,0.615385,0.000000,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.000000,0.000000
Negative_F3,0.037037,0.148148,0.055556,0.018519,0.055556,0.111111,0.055556,0.000000,0.092593,0.018519,0.000000,0.000000,0.037037,0.074074,0.037037,0.129630,0.018519,0.055556,0.018519,0.037037
Negative_F1265,0.105263,0.000000,0.000000,0.000000,0.052632,0.105263,0.000000,0.157895,0.105263,0.157895,0.000000,0.000000,0.052632,0.000000,0.000000,0.105263,0.052632,0.052632,0.052632,0.000000
Negative_F1331,0.294118,0.000000,0.000000,0.000000,0.000000,0.176471,0.000000,0.117647,0.117647,0.117647,0.000000,0.000000,0.000000,0.000000,0.000000,0.058824,0.000000,0.117647,0.000000,0.000000
Negative_F1401,0.074074,0.000000,0.000000,0.000000,0.037037,0.148148,0.000000,0.000000,0.111111,0.333333,0.000000,0.000000,0.111111,0.111111,0.037037,0.037037,0.000000,0.000000,0.000000,0.000000
Negative_F775,0.066667,0.200000,0.033333,0.033333,0.000000,0.066667,0.000000,0.066667,0.033333,0.033333,0.000000,0.033333,0.066667,0.000000,0.000000,0.100000,0.066667,0.133333,0.033333,0.033333
Negative_F1216,0.125000,0.083333,0.000000,0.000000,0.083333,0.041667,0.000000,0.083333,0.125000,0.083333,0.041667,0.000000,0.083333,0.000000,0.041667,0.000000,0.041667,0.166667,0.000000,0.000000
Negative_F1290,0.060000,0.160000,0.000000,0.040000,0.020000,0.120000,0.040000,0.020000,0.040000,0.020000,0.000000,0.060000,0.040000,0.040000,0.060000,0.120000,0.020000,0.040000,0.020000,0.080000
Negative_F310,0.076923,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.038462,0.192308,0.153846,0.038462,0.000000,0.038462,0.076923,0.000000,0.000000,0.076923,0.076923,0.076923,0.000000
Negative_F2037,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.200000,0.100000,0.250000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F197,0.080000,0.000000,0.000000,0.040000,0.000000,0.040000,0.120000,0.040000,0.040000,0.200000,0.000000,0.000000,0.080000,0.000000,0.000000,0.160000,0.000000,0.200000,0.000000,0.000000
Negative_F150,0.000000,0.176471,0.029412,0.029412,0.058824,0.088235,0.000000,0.058824,0.058824,0.058824,0.000000,0.000000,0.058824,0.029412,0.235294,0.029412,0.000000,0.058824,0.000000,0.029412
Negative_F2182,0.160000,0.000000,0.000000,0.040000,0.040000,0.200000,0.040000,0.160000,0.120000,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000
Negative_F417,0.142857,0.000000,0.071429,0.000000,0.000000,0.071429,0.000000,0.214286,0.142857,0.214286,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000
Negative_F1333,0.052632,0.105263,0.000000,0.000000,0.052632,0.157895,0.000000,0.000000,0.105263,0.052632,0.000000,0.000000,0.157895,0.000000,0.052632,0.105263,0.052632,0.052632,0.000000,0.052632
Negative_F423,0.107143,0.000000,0.000000,0.000000,0.035714,0.142857,0.035714,0.000000,0.178571,0.107143,0.000000,0.000000,0.107143,0.035714,0.107143,0.035714,0.035714,0.035714,0.000000,0.035714
Negative_F1118,0.000000,0.160000,0.100000,0.040000,0.020000,0.080000,0.000000,0.020000,0.160000,0.020000,0.000000,0.040000,0.160000,0.060000,0.060000,0.020000,0.000000,0.040000,0.000000,0.020000
Negative_F1130,0.047619,0.190476,0.000000,0.047619,0.000000,0.095238,0.000000,0.142857,0.000000,0.095238,0.000000,0.000000,0.000000,0.000000,0.047619,0.142857,0.142857,0.000000,0.047619,0.000000
Negative_F515,0.071429,0.071429,0.071429,0.000000,0.000000,0.107143,0.000000,0.107143,0.178571,0.107143,0.035714,0.071429,0.000000,0.035714,0.000000,0.035714,0.035714,0.071429,0.000000,0.000000
Negative_F1066,0.136364,0.000000,0.000000,0.000000,0.000000,0.045455,0.045455,0.090909,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.181818,0.045455,0.136364,0.000000,0.045455,0.090909
