ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
Negative_F1922,0.046512,0.186047,0.069767,0.000000,0.023256,0.116279,0.023256,0.023256,0.069767,0.046512,0.000000,0.046512,0.023256,0.046512,0.069767,0.046512,0.069767,0.023256,0.023256,0.046512
Negative_F1929,0.028571,0.171429,0.057143,0.000000,0.028571,0.171429,0.000000,0.028571,0.000000,0.085714,0.000000,0.057143,0.085714,0.057143,0.085714,0.028571,0.000000,0.114286,0.000000,0.000000
Negative_F1931,0.100000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.100000,0.150000,0.100000,0.000000,0.000000,0.050000,0.050000,0.200000,0.000000,0.000000,0.050000,0.100000,0.050000
Negative_F1953,0.000000,0.307692,0.000000,0.000000,0.076923,0.076923,0.038462,0.000000,0.076923,0.038462,0.038462,0.115385,0.000000,0.038462,0.076923,0.076923,0.000000,0.000000,0.000000,0.038462
Negative_F1955,0.059829,0.051282,0.000000,0.000000,0.017094,0.102564,0.008547,0.025641,0.025641,0.034188,0.000000,0.008547,0.076923,0.008547,0.111111,0.316239,0.068376,0.017094,0.000000,0.068376
Negative_F1988,0.000000,0.120000,0.000000,0.040000,0.080000,0.080000,0.040000,0.040000,0.080000,0.040000,0.040000,0.080000,0.000000,0.040000,0.000000,0.080000,0.120000,0.080000,0.040000,0.000000
Negative_F1992,0.038462,0.000000,0.000000,0.000000,0.038462,0.076923,0.076923,0.038462,0.192308,0.000000,0.038462,0.000000,0.000000,0.192308,0.153846,0.038462,0.115385,0.000000,0.000000,0.000000
Negative_F2032,0.047619,0.142857,0.023810,0.047619,0.023810,0.142857,0.023810,0.095238,0.000000,0.000000,0.000000,0.071429,0.023810,0.000000,0.166667,0.095238,0.000000,0.023810,0.047619,0.023810
Negative_F2033,0.052632,0.000000,0.000000,0.000000,0.000000,0.052632,0.105263,0.157895,0.157895,0.210526,0.052632,0.000000,0.052632,0.000000,0.052632,0.105263,0.000000,0.000000,0.000000,0.000000
Negative_F2039,0.055556,0.055556,0.055556,0.000000,0.055556,0.055556,0.055556,0.000000,0.111111,0.055556,0.000000,0.055556,0.000000,0.055556,0.277778,0.055556,0.000000,0.055556,0.000000,0.000000
Negative_F2056,0.078125,0.062500,0.085938,0.023438,0.023438,0.062500,0.023438,0.054688,0.093750,0.062500,0.007812,0.062500,0.015625,0.031250,0.062500,0.062500,0.023438,0.085938,0.039062,0.039062
Negative_F2066,0.076923,0.000000,0.000000,0.076923,0.000000,0.153846,0.000000,0.153846,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153846,0.000000,0.076923,0.076923,0.000000
Negative_F2068,0.105263,0.000000,0.052632,0.000000,0.052632,0.052632,0.000000,0.210526,0.052632,0.105263,0.000000,0.000000,0.000000,0.052632,0.000000,0.263158,0.000000,0.000000,0.052632,0.000000
Negative_F2073,0.015625,0.062500,0.031250,0.000000,0.062500,0.031250,0.031250,0.046875,0.109375,0.093750,0.031250,0.093750,0.046875,0.031250,0.140625,0.046875,0.046875,0.046875,0.015625,0.015625
Negative_F2075,0.222222,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.444444,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000
Negative_F2080,0.062500,0.031250,0.062500,0.000000,0.000000,0.093750,0.031250,0.093750,0.156250,0.093750,0.000000,0.000000,0.062500,0.000000,0.062500,0.062500,0.062500,0.062500,0.062500,0.000000
Negative_F2083,0.100000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.066667,0.233333,0.066667,0.000000,0.033333,0.000000,0.000000,0.000000,0.066667,0.166667,0.066667,0.000000,0.000000
Negative_F2090,0.132353,0.014706,0.029412,0.051471,0.029412,0.051471,0.014706,0.051471,0.095588,0.088235,0.022059,0.007353,0.044118,0.058824,0.132353,0.036765,0.073529,0.044118,0.000000,0.022059
Negative_F2102,0.000000,0.000000,0.000000,0.076923,0.000000,0.153846,0.000000,0.000000,0.153846,0.076923,0.000000,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.076923,0.000000,0.153846
Negative_F2106,0.137931,0.068966,0.068966,0.000000,0.000000,0.034483,0.000000,0.068966,0.172414,0.103448,0.034483,0.068966,0.000000,0.034483,0.000000,0.068966,0.068966,0.068966,0.000000,0.000000
Negative_F2108,0.230769,0.000000,0.000000,0.000000,0.153846,0.076923,0.000000,0.000000,0.076923,0.307692,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000
Negative_F2115,0.066667,0.000000,0.000000,0.000000,0.066667,0.266667,0.000000,0.066667,0.133333,0.266667,0.066667,0.000000,0.000000,0.000000,0.000000,0.066667,0.000000,0.000000,0.000000,0.000000
Negative_F2137,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.250000,0.000000,0.000000
Negative_F2152,0.062500,0.062500,0.000000,0.031250,0.062500,0.156250,0.062500,0.062500,0.000000,0.031250,0.000000,0.031250,0.062500,0.000000,0.156250,0.093750,0.031250,0.062500,0.031250,0.000000
Negative_F2170,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.173913,0.000000,0.260870,0.173913,0.130435,0.000000,0.086957,0.086957
Negative_F2172,0.000000,0.000000,0.035714,0.000000,0.000000,0.107143,0.000000,0.035714,0.035714,0.107143,0.000000,0.035714,0.071429,0.035714,0.321429,0.035714,0.071429,0.000000,0.035714,0.071429
Negative_F2173,0.031250,0.000000,0.031250,0.000000,0.000000,0.031250,0.000000,0.093750,0.031250,0.031250,0.000000,0.031250,0.218750,0.031250,0.250000,0.031250,0.062500,0.000000,0.125000,0.000000
Negative_F2178,0.020000,0.080000,0.020000,0.020000,0.060000,0.100000,0.020000,0.020000,0.020000,0.100000,0.000000,0.020000,0.240000,0.020000,0.080000,0.060000,0.000000,0.060000,0.020000,0.040000
Negative_F2179,0.162162,0.054054,0.027027,0.000000,0.027027,0.054054,0.000000,0.027027,0.027027,0.054054,0.000000,0.081081,0.027027,0.027027,0.054054,0.054054,0.162162,0.108108,0.000000,0.054054
Negative_F2195,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.083333,0.083333,0.083333,0.000000,0.000000,0.000000,0.250000,0.083333,0.083333,0.083333,0.166667,0.000000
Negative_F2198,0.000000,0.000000,0.000000,0.000000,0.111111,0.055556,0.055556,0.222222,0.166667,0.055556,0.000000,0.000000,0.000000,0.055556,0.055556,0.111111,0.000000,0.000000,0.055556,0.055556
Negative_F2205,0.066667,0.066667,0.000000,0.000000,0.000000,0.066667,0.000000,0.066667,0.000000,0.133333,0.000000,0.066667,0.000000,0.000000,0.333333,0.066667,0.133333,0.000000,0.000000,0.000000
Negative_F2213,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.076923,0.000000,0.076923,0.000000,0.000000,0.000000,0.153846,0.076923,0.076923,0.153846,0.153846,0.000000
Negative_F2222,0.106383,0.170213,0.021277,0.000000,0.000000,0.085106,0.000000,0.021277,0.021277,0.021277,0.000000,0.042553,0.170213,0.063830,0.063830,0.021277,0.042553,0.042553,0.000000,0.106383
Negative_F2243,0.095238,0.000000,0.000000,0.047619,0.142857,0.142857,0.047619,0.000000,0.095238,0.047619,0.000000,0.000000,0.000000,0.047619,0.190476,0.000000,0.000000,0.047619,0.047619,0.047619
Negative_F2246,0.000000,0.000000,0.000000,0.000000,0.066667,0.066667,0.066667,0.133333,0.066667,0.133333,0.000000,0.133333,0.000000,0.000000,0.066667,0.066667,0.000000,0.066667,0.000000,0.133333
Negative_F2260,0.068323,0.000000,0.068323,0.049689,0.043478,0.167702,0.031056,0.037267,0.043478,0.055901,0.012422,0.037267,0.037267,0.043478,0.068323,0.074534,0.049689,0.055901,0.024845,0.031056
Negative_F2261,0.058065,0.000000,0.096774,0.032258,0.032258,0.174194,0.025806,0.032258,0.058065,0.051613,0.019355,0.051613,0.025806,0.045161,0.064516,0.070968,0.051613,0.045161,0.025806,0.038710
Negative_F2263,0.065359,0.000000,0.084967,0.052288,0.039216,0.169935,0.019608,0.039216,0.052288,0.045752,0.013072,0.052288,0.026144,0.039216,0.078431,0.052288,0.052288,0.052288,0.026144,0.039216
Negative_F2266,0.030303,0.060606,0.000000,0.000000,0.030303,0.090909,0.060606,0.060606,0.181818,0.090909,0.000000,0.060606,0.000000,0.000000,0.060606,0.121212,0.030303,0.090909,0.000000,0.030303
Negative_F2272,0.074627,0.104478,0.000000,0.044776,0.059701,0.104478,0.029851,0.014925,0.044776,0.164179,0.014925,0.014925,0.044776,0.029851,0.014925,0.104478,0.014925,0.089552,0.014925,0.014925
Negative_F2277,0.075269,0.129032,0.043011,0.043011,0.032258,0.096774,0.075269,0.021505,0.064516,0.043011,0.000000,0.010753,0.139785,0.010753,0.053763,0.053763,0.053763,0.021505,0.010753,0.021505
Negative_F2285,0.052632,0.000000,0.065789,0.026316,0.032895,0.085526,0.032895,0.046053,0.032895,0.052632,0.013158,0.085526,0.039474,0.052632,0.059211,0.085526,0.046053,0.105263,0.019737,0.065789
