ID,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F1974,27.000000,4.555268,11.999968,0.037037,0.185185,0.000000,0.037037,0.000000,-0.877778,0.333333,0.074074,3.055556
Negative_F494,48.000000,3.493595,9.448889,0.145833,0.000000,0.000000,0.020833,0.041667,0.147917,0.354167,0.041667,0.425208
Negative_F1901,42.000000,0.175803,7.688122,0.023810,0.023810,0.000000,0.000000,0.023810,0.369048,0.380952,0.047619,0.475476
Negative_F1966,121.000000,10.883423,9.097021,0.157025,0.041322,0.008264,0.049587,0.049587,-0.663636,0.314050,0.099174,1.950826
Negative_F121,29.000000,8.583906,11.999968,0.103448,0.206897,0.034483,0.000000,0.000000,-0.210345,0.413793,0.034483,2.162069
Negative_F2171,24.000000,9.555404,11.999968,0.041667,0.416667,0.000000,0.000000,0.041667,-1.337500,0.333333,0.083333,5.910833
Negative_F832,35.000000,-2.492492,4.050028,0.000000,0.000000,0.000000,0.028571,0.028571,1.294286,0.571429,0.085714,-1.579143
Negative_F1315,29.000000,2.496811,9.243171,0.172414,0.000000,0.000000,0.068966,0.000000,-0.131034,0.413793,0.034483,1.165862
Negative_F2288,22.000000,0.554947,8.750052,0.045455,0.000000,0.000000,0.000000,0.000000,1.204545,0.590909,0.090909,-0.963182
Negative_F611,26.000000,1.711881,9.704313,0.115385,0.000000,0.115385,0.038462,0.000000,-0.057692,0.461538,0.153846,0.499231
Negative_F2394,31.000000,3.624606,10.834444,0.000000,0.193548,0.064516,0.032258,0.032258,-1.293548,0.322581,0.225806,2.912258
Negative_F167,32.000000,1.428540,8.415332,0.093750,0.000000,0.000000,0.000000,0.031250,0.190625,0.281250,0.062500,0.630937
Negative_F284,22.000000,4.591448,11.999968,0.000000,0.227273,0.045455,0.000000,0.000000,-1.118182,0.318182,0.090909,3.274091
Negative_F2087,15.000000,2.515584,10.277953,0.066667,0.133333,0.000000,0.000000,0.000000,-0.160000,0.466667,0.200000,1.644667
Negative_F726,19.000000,1.544059,8.955964,0.052632,0.157895,0.052632,0.052632,0.052632,-1.478947,0.105263,0.052632,4.481579
Negative_F367,20.000000,2.466627,9.389385,0.150000,0.000000,0.000000,0.000000,0.000000,1.290000,0.500000,0.050000,-1.113000
Negative_F1293,24.000000,0.428540,7.815583,0.083333,0.000000,0.000000,0.000000,0.041667,0.766667,0.458333,0.083333,-0.184167
Negative_F1744,14.000000,0.553562,8.591073,0.142857,0.000000,0.000000,0.000000,0.071429,0.671429,0.500000,0.142857,-0.752857
Negative_F2427,19.000000,2.586563,10.302064,0.157895,0.000000,0.052632,0.000000,0.000000,0.336842,0.473684,0.052632,-0.112105
Negative_F2139,13.000000,5.557302,11.999968,0.000000,0.461538,0.000000,0.000000,0.000000,-1.576923,0.538462,0.461538,5.332308
Negative_F495,77.000000,-1.569450,5.647829,0.103896,0.000000,0.012987,0.077922,0.038961,0.406494,0.428571,0.038961,0.581558
Negative_F220,34.000000,6.101442,9.799404,0.000000,0.235294,0.000000,0.029412,0.000000,-0.447059,0.264706,0.117647,3.291176
Negative_F2251,18.000000,0.554947,8.750052,0.055556,0.000000,0.000000,0.000000,0.000000,1.777778,0.666667,0.000000,-1.793333
Negative_F442,27.000000,4.557444,10.187955,0.148148,0.074074,0.037037,0.037037,0.000000,-0.133333,0.370370,0.148148,1.278889
Negative_F1707,40.000000,9.397779,10.259450,0.125000,0.125000,0.000000,0.000000,0.000000,-0.515000,0.225000,0.050000,2.336250
Negative_F638,14.000000,0.554947,8.750052,0.071429,0.000000,0.000000,0.000000,0.000000,1.950000,0.714286,0.214286,-1.994286
Negative_F2365,26.000000,-0.432888,6.765568,0.115385,0.038462,0.038462,0.038462,0.115385,0.103846,0.384615,0.038462,1.106538
Negative_F931,42.000000,3.445549,8.982718,0.000000,0.119048,0.023810,0.000000,0.023810,0.030952,0.333333,0.095238,1.530476
Negative_F1409,15.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,1.126667,0.466667,0.000000,-1.552667
Negative_F1056,14.000000,2.549936,10.302064,0.214286,0.000000,0.000000,0.000000,0.000000,1.057143,0.571429,0.000000,-0.750000
Negative_F478,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.823077,0.615385,0.076923,-2.334615
Negative_F1152,38.000000,6.334688,9.268313,0.026316,0.184211,0.000000,0.026316,0.000000,-0.884211,0.131579,0.026316,3.182895
Negative_F2015,26.000000,1.628282,9.970890,0.038462,0.153846,0.076923,0.038462,0.076923,-0.434615,0.500000,0.153846,2.521154
Negative_F704,37.000000,1.467267,8.304576,0.081081,0.000000,0.054054,0.000000,0.027027,-0.408108,0.270270,0.189189,0.802703
Negative_F1712,44.000000,4.277032,11.068786,0.090909,0.068182,0.000000,0.000000,0.045455,1.009091,0.590909,0.045455,-0.048409
Negative_F1964,100.000000,-4.466380,4.838556,0.050000,0.040000,0.010000,0.050000,0.080000,-0.008000,0.450000,0.080000,1.109900
Negative_F938,47.000000,6.468360,9.372301,0.042553,0.148936,0.063830,0.000000,0.042553,-0.795745,0.170213,0.085106,3.297021
Negative_F1044,13.000000,1.552442,10.002737,0.153846,0.000000,0.000000,0.000000,0.000000,1.107692,0.538462,0.153846,-0.966154
Negative_F586,19.000000,-0.369294,6.917726,0.000000,0.000000,0.105263,0.000000,0.000000,0.926316,0.578947,0.052632,-0.547368
Negative_F881,15.000000,0.591574,8.757208,0.066667,0.000000,0.066667,0.000000,0.000000,1.560000,0.600000,0.000000,-1.909333
Negative_F228,34.000000,5.540745,10.218513,0.235294,0.029412,0.000000,0.000000,0.088235,-0.894118,0.294118,0.058824,1.747353
Negative_F516,28.000000,1.499317,8.821225,0.142857,0.000000,0.000000,0.071429,0.000000,0.253571,0.428571,0.000000,0.693214
Negative_F2232,13.000000,-0.369294,6.917726,0.000000,0.000000,0.153846,0.000000,0.000000,1.207692,0.615385,0.230769,-1.008462
Negative_F1329,17.000000,1.552442,10.002737,0.117647,0.000000,0.000000,0.000000,0.000000,0.805882,0.470588,0.058824,-0.844706
Negative_F1746,26.000000,3.547066,10.156494,0.076923,0.153846,0.000000,0.000000,0.076923,-0.926923,0.384615,0.192308,2.615000
Negative_F969,34.000000,6.136709,9.689679,0.058824,0.205882,0.029412,0.029412,0.029412,-0.926471,0.205882,0.088235,3.677059
Negative_F426,56.000000,6.541816,10.453758,0.142857,0.053571,0.000000,0.000000,0.071429,-0.055357,0.446429,0.017857,0.930893
Negative_F2265,55.000000,5.377298,9.100309,0.218182,0.018182,0.000000,0.090909,0.036364,-1.290909,0.236364,0.109091,2.789818
Negative_F128,26.000000,1.549672,9.528250,0.153846,0.000000,0.000000,0.000000,0.076923,0.134615,0.538462,0.076923,0.320000
Negative_F976,33.000000,2.194646,9.302868,0.121212,0.000000,0.000000,0.030303,0.000000,0.384848,0.393939,0.030303,0.547576
Negative_F1969,11.000000,4.542419,10.301548,0.454545,0.000000,0.000000,0.000000,0.000000,-0.190909,0.545455,0.181818,0.475455
Negative_F1818,40.000000,1.545155,8.955319,0.025000,0.100000,0.025000,0.025000,0.050000,-0.582500,0.275000,0.025000,2.450000
Negative_F1867,76.000000,5.488551,9.100825,0.171053,0.000000,0.039474,0.039474,0.052632,-0.506579,0.328947,0.078947,1.500658
Negative_F2105,33.000000,1.551057,9.703024,0.090909,0.000000,0.000000,0.000000,0.030303,0.033333,0.424242,0.121212,0.093030
Negative_F2218,44.000000,1.541354,8.542851,0.000000,0.045455,0.022727,0.000000,0.000000,0.136364,0.409091,0.045455,0.948636
Negative_F1380,18.000000,1.554132,9.994292,0.111111,0.055556,0.000000,0.055556,0.000000,-0.377778,0.444444,0.166667,1.920000
Negative_F928,36.000000,3.476565,8.940492,0.083333,0.055556,0.055556,0.027778,0.000000,0.302778,0.361111,0.166667,0.443333
Negative_F1263,40.000000,3.534486,8.743412,0.050000,0.050000,0.125000,0.000000,0.000000,0.042500,0.300000,0.100000,1.044000
Negative_F1695,29.000000,-0.568761,6.005915,0.068966,0.034483,0.000000,0.103448,0.000000,0.517241,0.379310,0.000000,0.816207
Negative_F620,81.000000,-2.498835,5.880187,0.123457,0.024691,0.037037,0.086420,0.086420,-0.502469,0.320988,0.061728,1.942593
Negative_F1421,13.000000,1.552417,9.994292,0.076923,0.076923,0.000000,0.000000,0.000000,1.046154,0.615385,0.230769,-0.842308
Negative_F306,24.000000,4.543540,10.301548,0.250000,0.000000,0.000000,0.000000,0.041667,0.395833,0.500000,0.041667,-0.434583
Negative_F1979,51.000000,7.460147,9.506395,0.156863,0.039216,0.039216,0.019608,0.019608,-0.545098,0.294118,0.098039,1.861569
Negative_F2063,14.000000,-0.440223,6.711116,0.000000,0.000000,0.071429,0.000000,0.000000,0.442857,0.428571,0.000000,-0.068571
Negative_F1128,19.000000,1.586563,9.703153,0.105263,0.000000,0.052632,0.000000,0.000000,-0.926316,0.263158,0.157895,0.824737
Negative_F1124,19.000000,-0.520622,5.814652,0.052632,0.000000,0.000000,0.052632,0.000000,-0.510526,0.210526,0.105263,1.486842
Negative_F1429,22.000000,1.553706,9.978304,0.090909,0.136364,0.000000,0.136364,0.000000,-0.686364,0.363636,0.181818,3.046364
Negative_F1751,25.000000,4.495918,9.904294,0.200000,0.000000,0.000000,0.000000,0.000000,-0.164000,0.360000,0.040000,1.029600
Negative_F1157,14.000000,2.549936,10.302064,0.214286,0.000000,0.000000,0.000000,0.000000,0.300000,0.571429,0.071429,-0.197857
Negative_F1030,13.000000,1.551007,9.696641,0.076923,0.153846,0.000000,0.000000,0.076923,-1.315385,0.384615,0.153846,3.069231
Negative_F601,24.000000,1.590585,9.986233,0.083333,0.083333,0.041667,0.041667,0.041667,0.095833,0.416667,0.041667,0.590000
Negative_F2287,16.000000,1.557403,11.999968,0.000000,0.125000,0.000000,0.000000,0.000000,1.175000,0.562500,0.125000,-0.426250
Negative_F1129,41.000000,5.424509,9.218995,0.146341,0.000000,0.024390,0.000000,0.000000,-0.107317,0.365854,0.146341,0.505122
Negative_F1453,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.079167,0.541667,0.083333,-0.878333
Negative_F400,20.000000,6.569096,10.572702,0.200000,0.150000,0.100000,0.000000,0.000000,-1.050000,0.300000,0.100000,3.162500
Negative_F872,14.000000,2.549936,10.302064,0.214286,0.000000,0.000000,0.000000,0.000000,0.671429,0.642857,0.000000,-0.121429
Negative_F309,26.000000,6.542394,11.433484,0.230769,0.038462,0.000000,0.000000,0.000000,0.111538,0.461538,0.038462,0.423462
Negative_F1427,14.000000,-0.443932,6.001425,0.071429,0.000000,0.000000,0.000000,0.071429,0.514286,0.500000,0.214286,-0.595714
Negative_F324,84.000000,0.023996,7.414669,0.000000,0.011905,0.154762,0.011905,0.000000,-1.078571,0.071429,0.059524,0.681667
Negative_F1440,45.000000,8.344233,9.537404,0.133333,0.088889,0.000000,0.022222,0.000000,-0.395556,0.244444,0.044444,2.131778
Negative_F2233,22.000000,4.586512,11.999968,0.136364,0.090909,0.045455,0.000000,0.000000,-0.090909,0.454545,0.227273,1.453182
Negative_F1883,21.000000,2.503410,9.503945,0.095238,0.047619,0.000000,0.000000,0.000000,1.066667,0.571429,0.047619,-0.474286
Negative_F337,37.000000,11.533839,11.537536,0.243243,0.135135,0.000000,0.027027,0.027027,-1.113514,0.324324,0.081081,3.011892
Negative_F2067,18.000000,1.554922,11.000837,0.055556,0.055556,0.000000,0.000000,0.000000,1.327778,0.611111,0.111111,-0.741667
Negative_F1792,38.000000,7.526789,9.993518,0.052632,0.184211,0.052632,0.026316,0.000000,-0.828947,0.210526,0.105263,3.497895
Negative_F1920,46.000000,4.491511,9.627983,0.173913,0.021739,0.000000,0.043478,0.043478,0.128261,0.391304,0.065217,0.609348
Negative_F2018,38.000000,0.478642,7.940716,0.052632,0.026316,0.000000,0.000000,0.052632,-0.144737,0.289474,0.078947,1.530526
Negative_F501,41.000000,2.549844,9.307446,0.048780,0.048780,0.000000,0.000000,0.024390,-0.185366,0.390244,0.097561,1.020976
Negative_F1306,46.000000,4.491511,9.627983,0.173913,0.021739,0.000000,0.043478,0.043478,0.215217,0.391304,0.043478,0.703043
Negative_F202,24.000000,0.626815,8.605578,0.083333,0.000000,0.083333,0.000000,0.041667,1.037500,0.541667,0.041667,-0.982917
Negative_F479,13.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,1.992308,0.615385,0.076923,-2.496154
Negative_F304,19.000000,1.550383,9.703024,0.157895,0.000000,0.000000,0.052632,0.000000,0.910526,0.473684,0.000000,-1.103684
Negative_F389,25.000000,3.559239,9.863550,0.160000,0.080000,0.040000,0.000000,0.080000,-0.464000,0.400000,0.040000,2.042000
Negative_F571,15.000000,-0.444606,5.835682,0.066667,0.000000,0.000000,0.066667,0.000000,1.406667,0.533333,0.066667,-1.798000
Negative_F2160,34.000000,6.539372,10.461301,0.235294,0.058824,0.000000,0.058824,0.029412,-1.567647,0.205882,0.029412,3.447941
Negative_F789,38.000000,5.441922,9.487055,0.026316,0.131579,0.026316,0.000000,0.000000,0.428947,0.368421,0.105263,1.190263
Negative_F1551,16.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,1.818750,0.625000,0.125000,-1.840000
Negative_F1508,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.138462,0.615385,0.153846,-1.584615
Negative_F1619,30.000000,4.305493,10.118587,0.166667,0.066667,0.033333,0.033333,0.033333,-0.683333,0.400000,0.133333,1.698333
Negative_F386,51.000000,12.308741,11.999968,0.098039,0.156863,0.039216,0.000000,0.000000,-0.680392,0.352941,0.058824,2.436863
Negative_F2253,27.000000,5.737954,11.999968,0.037037,0.185185,0.185185,0.000000,0.000000,-0.255556,0.444444,0.148148,2.316667
Negative_F2098,33.000000,5.406127,9.426132,0.090909,0.181818,0.000000,0.000000,0.090909,-0.387879,0.272727,0.090909,2.848788
Negative_F1593,13.000000,-0.476849,5.494989,0.000000,0.000000,0.000000,0.000000,0.000000,2.169231,0.615385,0.000000,-2.180000
Negative_F65,33.000000,2.496811,9.243171,0.151515,0.000000,0.000000,0.060606,0.000000,0.254545,0.393939,0.060606,0.430303
Negative_F1864,40.000000,5.524805,9.379715,0.100000,0.100000,0.050000,0.050000,0.000000,-0.130000,0.350000,0.050000,1.724750
Negative_F683,32.000000,3.494306,9.514389,0.187500,0.000000,0.000000,0.062500,0.000000,0.315625,0.406250,0.062500,0.274687
Negative_F1148,34.000000,3.477497,9.501431,0.088235,0.058824,0.000000,0.000000,0.029412,-0.102941,0.352941,0.088235,1.139118
Negative_F2414,87.000000,8.214698,9.768910,0.103448,0.057471,0.022989,0.022989,0.034483,0.054023,0.402299,0.080460,1.197011
Negative_F2201,20.000000,5.520793,10.561033,0.200000,0.150000,0.000000,0.050000,0.000000,-0.695000,0.350000,0.150000,2.897000
Negative_F412,27.000000,5.578369,10.222317,0.296296,0.000000,0.037037,0.000000,0.074074,-0.659259,0.407407,0.111111,1.334074
Negative_F1594,30.000000,2.496811,9.243171,0.166667,0.000000,0.000000,0.066667,0.000000,0.383333,0.433333,0.000000,0.233000
Negative_F828,76.000000,-4.692480,4.142676,0.026316,0.013158,0.000000,0.052632,0.039474,0.885526,0.434211,0.052632,-0.204737
Negative_F2306,19.000000,-0.405921,6.741127,0.000000,0.000000,0.052632,0.000000,0.000000,1.500000,0.684211,0.105263,-1.165789
Negative_F1738,57.000000,-0.553713,7.111604,0.000000,0.000000,0.122807,0.000000,0.000000,0.152632,0.245614,0.122807,0.247018
Negative_F1855,38.000000,4.542346,10.726201,0.052632,0.184211,0.026316,0.078947,0.026316,-1.105263,0.210526,0.078947,4.056842
Negative_F1011,24.000000,3.500904,9.850656,0.125000,0.041667,0.000000,0.000000,0.000000,0.983333,0.583333,0.083333,-0.374583
Negative_F1519,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.853846,0.615385,0.000000,-2.222308
Negative_F3,54.000000,2.456176,8.490825,0.092593,0.037037,0.055556,0.055556,0.018519,-0.612963,0.222222,0.111111,1.954444
Negative_F1265,19.000000,1.552442,10.002737,0.105263,0.000000,0.000000,0.000000,0.000000,1.163158,0.578947,0.105263,-1.257895
Negative_F1331,17.000000,1.552442,10.002737,0.117647,0.000000,0.000000,0.000000,0.000000,1.423529,0.647059,0.000000,-1.478235
Negative_F1401,27.000000,3.549911,11.263868,0.111111,0.037037,0.000000,0.000000,0.000000,0.248148,0.444444,0.037037,-0.112963
Negative_F775,30.000000,-1.593011,4.370146,0.033333,0.000000,0.000000,0.033333,0.033333,0.793333,0.366667,0.066667,-0.107667
Negative_F1216,24.000000,3.500904,9.850656,0.125000,0.041667,0.000000,0.000000,0.000000,1.283333,0.583333,0.083333,-0.789167
Negative_F1290,50.000000,2.421811,8.497529,0.040000,0.060000,0.040000,0.000000,0.040000,-0.490000,0.260000,0.120000,1.775800
Negative_F310,26.000000,4.544925,10.602487,0.192308,0.000000,0.000000,0.000000,0.000000,0.026923,0.461538,0.076923,-0.119231
Negative_F2037,20.000000,6.552316,11.999968,0.100000,0.250000,0.000000,0.000000,0.000000,0.255000,0.450000,0.000000,1.883000
Negative_F197,25.000000,-0.334053,7.024072,0.040000,0.000000,0.120000,0.000000,0.040000,0.972000,0.520000,0.000000,-0.573600
Negative_F150,34.000000,7.404282,9.990037,0.058824,0.235294,0.000000,0.029412,0.029412,-0.447059,0.264706,0.088235,3.260294
Negative_F2182,25.000000,1.587683,9.703153,0.120000,0.000000,0.040000,0.000000,0.040000,0.664000,0.480000,0.040000,-0.441600
Negative_F417,14.000000,0.552888,8.590944,0.142857,0.000000,0.000000,0.071429,0.000000,0.885714,0.642857,0.071429,-0.710714
Negative_F1333,19.000000,2.196680,9.384485,0.105263,0.052632,0.000000,0.000000,0.000000,-0.226316,0.263158,0.105263,0.863158
Negative_F423,28.000000,7.578970,11.763691,0.178571,0.107143,0.035714,0.000000,0.000000,-0.896429,0.321429,0.071429,2.066071
Negative_F1118,50.000000,3.343274,8.691773,0.160000,0.060000,0.000000,0.100000,0.040000,-1.274000,0.120000,0.040000,2.898400
Negative_F1130,21.000000,-0.843690,5.710295,0.000000,0.047619,0.000000,0.000000,0.047619,0.890476,0.333333,0.047619,0.185714
Negative_F515,28.000000,2.496811,9.243171,0.178571,0.000000,0.000000,0.071429,0.000000,0.146429,0.392857,0.000000,0.751071
Negative_F1066,22.000000,5.583956,11.580343,0.090909,0.181818,0.045455,0.000000,0.000000,-0.627273,0.454545,0.136364,2.656818
Negative_F1930,93.000000,-9.760131,4.482914,0.075269,0.043011,0.010753,0.086022,0.129032,-0.533333,0.344086,0.075269,1.935269
Negative_F1614,57.000000,4.412514,8.933529,0.192982,0.035088,0.017544,0.087719,0.052632,-1.214035,0.245614,0.122807,2.908772
Negative_F2377,124.000000,9.689239,10.834250,0.024194,0.145161,0.032258,0.048387,0.040323,-1.208065,0.282258,0.088710,3.123226
Negative_F1258,24.000000,2.505890,9.695868,0.041667,0.083333,0.000000,0.000000,0.000000,1.104167,0.500000,0.041667,-0.156250
Negative_F279,16.000000,0.552888,8.590944,0.125000,0.000000,0.000000,0.062500,0.000000,1.281250,0.562500,0.062500,-1.011875
Negative_F679,38.000000,7.548847,11.999968,0.105263,0.157895,0.000000,0.026316,0.026316,-0.818421,0.315789,0.000000,2.883684
Negative_F569,26.000000,1.552442,10.002737,0.076923,0.000000,0.000000,0.000000,0.000000,0.700000,0.384615,0.038462,-0.689615
Negative_F633,13.000000,0.557428,9.750021,0.000000,0.076923,0.000000,0.000000,0.000000,1.653846,0.692308,0.230769,-1.048462
Negative_F214,36.000000,4.476540,9.182377,0.083333,0.083333,0.055556,0.027778,0.000000,-0.013889,0.305556,0.166667,1.210833
Negative_F2372,14.000000,2.233301,9.688132,0.000000,0.214286,0.000000,0.000000,0.000000,-0.507143,0.285714,0.071429,2.459286
Negative_F1065,47.000000,2.462486,8.506039,0.063830,0.085106,0.063830,0.021277,0.063830,-0.544681,0.255319,0.085106,2.244894
Negative_F1900,35.000000,1.408816,8.338293,0.028571,0.057143,0.028571,0.000000,0.028571,-0.080000,0.200000,0.114286,0.679429
Negative_F724,48.000000,7.341488,9.326077,0.166667,0.062500,0.000000,0.020833,0.041667,-0.397917,0.229167,0.062500,1.894583
Negative_F2320,51.000000,1.580167,9.309186,0.058824,0.000000,0.019608,0.000000,0.019608,-0.388235,0.352941,0.098039,0.606863
Negative_F1137,31.000000,6.201286,10.065787,0.193548,0.032258,0.032258,0.000000,0.000000,-0.022581,0.290323,0.064516,1.160323
Negative_F2290,31.000000,2.634853,10.001706,0.129032,0.000000,0.032258,0.032258,0.000000,0.503226,0.548387,0.032258,-0.178710
Negative_F1404,22.000000,1.548998,9.528250,0.181818,0.000000,0.000000,0.045455,0.045455,0.172727,0.500000,0.090909,0.345455
Negative_F1007,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.191667,0.541667,0.083333,-1.004583
Negative_F1218,13.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,0.615385,0.076923,-2.250769
Negative_F1138,82.000000,5.355739,8.783576,0.085366,0.073171,0.036585,0.048780,0.036585,-0.381707,0.256098,0.085366,1.900122
Negative_F1669,27.000000,3.545371,10.176866,0.185185,0.000000,0.000000,0.037037,0.000000,0.222222,0.407407,0.074074,0.147778
Negative_F525,24.000000,-1.527317,5.238873,0.000000,0.000000,0.041667,0.000000,0.041667,0.162500,0.125000,0.041667,0.574583
Negative_F893,28.000000,2.497485,9.243171,0.178571,0.000000,0.000000,0.035714,0.035714,0.439286,0.428571,0.000000,0.245357
Negative_F2214,22.000000,8.537333,11.235244,0.272727,0.136364,0.000000,0.000000,0.000000,-0.759091,0.409091,0.136364,2.029545
Negative_F858,62.000000,-2.747876,4.138697,0.016129,0.016129,0.000000,0.064516,0.000000,-0.251613,0.338710,0.064516,1.161129
Negative_F615,24.000000,0.811332,8.795954,0.041667,0.000000,0.291667,0.000000,0.000000,0.375000,0.458333,0.125000,-0.517500
Negative_F772,31.000000,0.403247,7.765082,0.096774,0.000000,0.000000,0.032258,0.032258,0.470968,0.290323,0.064516,0.262581
Negative_F616,17.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,1.782353,0.588235,0.000000,-2.290000
Negative_F78,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.807692,0.692308,0.153846,-1.850769
Negative_F2440,36.000000,6.479319,9.763688,0.138889,0.111111,0.027778,0.055556,0.000000,-0.580556,0.305556,0.111111,2.505556
Negative_F153,33.000000,4.413727,9.301708,0.000000,0.181818,0.030303,0.000000,0.030303,-0.160606,0.212121,0.060606,2.808788
Negative_F30,44.000000,0.437615,7.772755,0.068182,0.045455,0.022727,0.045455,0.045455,-0.468182,0.272727,0.113636,1.747955
Negative_F508,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.258333,0.583333,0.125000,-1.149583
Negative_F330,69.000000,13.868320,10.750506,0.217391,0.072464,0.000000,0.043478,0.043478,-1.139130,0.333333,0.000000,2.593623
Negative_F1125,37.000000,8.088619,9.818551,0.189189,0.054054,0.000000,0.000000,0.000000,-0.327027,0.243243,0.000000,1.446486
Negative_F393,20.000000,-3.441208,4.050028,0.000000,0.000000,0.000000,0.150000,0.000000,1.480000,0.550000,0.000000,-1.108500
Negative_F1773,27.000000,2.585178,10.001383,0.148148,0.000000,0.037037,0.000000,0.037037,0.288889,0.518519,0.148148,-0.342222
Negative_F2375,25.000000,1.548998,9.528250,0.160000,0.000000,0.000000,0.040000,0.040000,0.180000,0.520000,0.080000,0.318800
Negative_F876,18.000000,3.500879,9.847497,0.111111,0.111111,0.000000,0.000000,0.000000,-0.316667,0.333333,0.166667,1.402222
Negative_F1049,25.000000,7.615597,11.763691,0.200000,0.120000,0.080000,0.000000,0.000000,-0.712000,0.360000,0.080000,2.425200
Negative_F1262,43.000000,1.418235,8.190789,0.046512,0.023256,0.046512,0.000000,0.023256,0.179070,0.348837,0.139535,0.601163
Negative_F1713,14.000000,2.515634,10.301935,0.214286,0.000000,0.000000,0.000000,0.000000,1.371429,0.642857,0.000000,-0.977143
Negative_F2011,45.000000,1.554936,8.349446,0.022222,0.111111,0.088889,0.044444,0.044444,-0.928889,0.244444,0.066667,2.997778
Negative_F746,31.000000,1.404012,8.333780,0.064516,0.032258,0.000000,0.000000,0.032258,0.680645,0.354839,0.064516,0.243548
Negative_F431,25.000000,1.548998,9.528250,0.160000,0.000000,0.000000,0.040000,0.040000,0.372000,0.480000,0.000000,0.256800
Negative_F1934,39.000000,3.586670,10.433064,0.102564,0.076923,0.025641,0.025641,0.051282,-0.351282,0.384615,0.025641,1.624359
Negative_F40,27.000000,1.587683,9.703153,0.111111,0.000000,0.037037,0.000000,0.037037,0.425926,0.481481,0.037037,-0.114815
Negative_F1179,33.000000,7.445448,10.602744,0.000000,0.272727,0.030303,0.000000,0.030303,0.148485,0.363636,0.090909,2.699394
Negative_F1276,22.000000,3.588993,11.723012,0.045455,0.136364,0.045455,0.000000,0.000000,-0.863636,0.318182,0.090909,2.513182
Negative_F1718,44.000000,8.448350,11.353801,0.000000,0.250000,0.022727,0.022727,0.022727,-1.093182,0.181818,0.000000,4.034091
Negative_F1538,80.000000,4.981300,8.878280,0.100000,0.062500,0.012500,0.025000,0.062500,-0.475000,0.325000,0.162500,1.725000
Negative_F1689,13.000000,0.552442,8.590880,0.076923,0.000000,0.000000,0.000000,0.000000,0.946154,0.615385,0.230769,-0.901538
Negative_F700,50.000000,0.608015,7.798692,0.080000,0.020000,0.080000,0.020000,0.060000,-0.690000,0.240000,0.100000,1.881600
Negative_F1259,29.000000,-0.588472,5.962319,0.000000,0.034483,0.000000,0.000000,0.034483,0.075862,0.172414,0.034483,0.747931
Negative_F550,19.000000,5.552737,11.999968,0.052632,0.315789,0.000000,0.052632,0.000000,-2.131579,0.157895,0.052632,4.998421
Negative_F1978,32.000000,6.627745,10.665214,0.156250,0.062500,0.093750,0.000000,0.000000,-0.600000,0.375000,0.093750,1.522188
Negative_F972,42.000000,-1.551652,5.295769,0.000000,0.047619,0.023810,0.071429,0.000000,0.545238,0.285714,0.047619,0.292143
Negative_F1829,63.000000,7.793636,10.354670,0.158730,0.047619,0.111111,0.015873,0.063492,-0.125397,0.444444,0.015873,1.320794
Negative_F1298,33.000000,0.501822,8.033099,0.090909,0.000000,0.000000,0.060606,0.000000,0.454545,0.393939,0.000000,0.379091
Negative_F510,46.000000,5.489005,9.761561,0.195652,0.021739,0.000000,0.043478,0.043478,0.004348,0.369565,0.043478,1.056304
Negative_F1205,21.000000,1.503435,8.903745,0.095238,0.000000,0.000000,0.000000,0.000000,1.209524,0.428571,0.095238,-1.102381
Negative_F1958,32.000000,-0.594273,6.151309,0.031250,0.031250,0.000000,0.031250,0.031250,0.506250,0.343750,0.093750,0.549687
Negative_F2336,11.000000,3.547430,10.477740,0.363636,0.000000,0.000000,0.000000,0.000000,0.072727,0.545455,0.272727,0.311818
Negative_F261,17.000000,1.550383,9.703024,0.176471,0.000000,0.000000,0.058824,0.000000,0.747059,0.588235,0.058824,0.011176
Negative_F1985,27.000000,3.533665,9.595426,0.185185,0.000000,0.037037,0.000000,0.037037,0.551852,0.555556,0.222222,-0.424444
Negative_F2241,49.000000,6.539706,10.281176,0.142857,0.102041,0.000000,0.020408,0.081633,-0.642857,0.448980,0.122449,2.101837
Negative_F884,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.853846,0.692308,0.153846,-2.290000
